Id;Descrizione;IdAmm;IdTipoAmm;IdGruppo;IdDominio;IdSpCercaGruppo;IdSpCercaDominio;IdSpGetIstanzeUtente;applicationsID;ParamCercaGruppo;ParamCercaDominio;ParamFiltroAttributo;esposizione;ordine;IsSpGetIstanzeSimple;ConsoleRiferimento;RichiedeProtocollo;dataCreazione
1028;Gestisci il gruppo SuperVisoreRegAmianto;538;2;543;1;7;544;8;5964;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1029;Gestisci il gruppo SuperVisoreSedeAmianto;538;2;544;1;7;544;8;5964;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1030;Gestisci il gruppo ValidatoreAmianto;538;2;545;1;7;544;8;5964;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1031;Gestisci il gruppo GestoriAcquisti;546;2;547;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1032;Gestisci il gruppo GestoriForniture;546;2;548;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1033;Gestisci il gruppo GestoriGare;546;2;549;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1034;Gestisci il gruppo GestoriPagamenti;546;2;550;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1035;Gestisci il gruppo GestoriTelecomunicazioni;546;2;552;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1036;Gestisci il gruppo VisPersonale;546;2;553;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1037;Gestisci il gruppo VisualizzatoriAcquisti;546;2;554;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1038;Gestisci il gruppo VisualizzatoriForniture;546;2;555;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1039;Gestisci il gruppo VisualizzatoriGare;546;2;556;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1040;Gestisci il gruppo VisualizzatoriPagamenti;546;2;557;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1041;Gestisci il gruppo VisualizzatoriTelecomunicazioni;546;2;558;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1042;Gestisci il gruppo AmministratoreAmianto;538;2;538;1;7;544;8;5964;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1043;Gestisci il gruppo Controllore_ESAW_Web;559;2;487;1;7;544;8;5909;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1044;Gestisci il gruppo Operatore_ESAW_Web;559;2;486;1;7;544;8;5909;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1045;Gestisci il gruppo Supervisore_ESAW_Web;559;2;488;1;7;544;8;5909;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1046;"Gestisci il gruppo Gestore Comunicazioni Dinamica ";526;2;529;1;7;544;8;5963;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1047;Gestisci il gruppo MonSede Comunicazioni Dinamica;526;2;535;1;7;544;8;5963;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1048;Gestisci il gruppo MonSedeCircolariDinamica;526;2;536;1;7;544;8;5963;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1051;Gestisci il gruppo SuperVisoreRegAmianto;413;2;543;1;7;544;8;5964;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1052;Gestisci il gruppo SuperVisoreRegAmianto;470;2;543;1;7;544;8;5964;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1053;Gestisci il gruppo OperatoreAmianto;88;2;540;1;3;544;4;5964;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1054;Gestisci il gruppo ResponsabileSedeAmianto;88;2;541;1;3;544;4;5964;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1055;Gestisci il gruppo SuperVisoreSedeAmianto;88;2;544;1;3;544;4;5964;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1056;Gestisci il gruppo ValidatoreAmianto;88;2;545;1;3;544;4;5964;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1058;Gestisci il gruppo Responsabile Contabile del Provvedimento;413;2;380;1;543;544;536;6038;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1059;Gestisci il gruppo Responsabile Contabile del Provvedimento;470;2;380;1;543;544;536;6038;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1060;Gestisci il gruppo Contabile;413;2;394;1;543;544;536;5034;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1061;Gestisci il gruppo Contabile;470;2;394;1;543;544;536;5034;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1062;Gestisci il gruppo Rivalse_Contabile;413;2;438;1;543;544;536;5903;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1063;Gestisci il gruppo Rivalse_Contabile;470;2;438;1;543;544;536;5903;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1064;Gestisci il gruppo Controllore;385;2;561;1;543;544;536;5903;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1065;Gestisci il gruppo Rivalse_Controllore;88;2;561;1;543;544;536;5903;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1066;Gestisci il gruppo Rivalse_Operatore;471;2;439;1;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1067;Gestisci il gruppo Rivalse_Contabile;471;2;438;1;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1068;Gestisci il gruppo Revisore;423;2;563;1;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1069;Gestisci il gruppo Revisore;424;2;563;1;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1070;Gestisci il gruppo Esperto Amministrativo;567;2;564;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1071;Gestisci il gruppo Esperto Contabile;568;2;565;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1072;Gestisci il gruppo Personale Esterno;569;2;566;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1073;Gestisci il gruppo Responsabile DCRU;569;2;567;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1074;Gestisci il gruppo Responsabile DCRAG;569;2;568;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1075;Gestisci il gruppo Utenti Amministrativi;413;2;570;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1076;Gestisci il gruppo Utenti Contabili;413;2;571;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1077;Gestisci il gruppo Admin Massimario;424;2;562;1;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1078;Gestisci il gruppo Supervisore;424;2;572;1;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1079;Gestisci il gruppo ISIAvvSupervisore;425;2;572;1;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1088;Gestione Operatori;107;2;108;1;7;544;8;5969;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1089;Gestione Responsabile Processo;107;2;109;1;7;544;8;5969;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1090;Gestisci il gruppo GestoriPersonale;546;2;551;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1091;Gestisci il gruppo GestPraAcquisti;546;2;584;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1092;Gestisci il gruppo InPraAcquisti;546;2;585;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1093;Gestisci il gruppo ManPraAcquisti;546;2;586;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1094;Gestisci il gruppo VisPraAcquisti;546;2;587;1;7;544;8;5965;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1097;Gestisci il gruppo Amministratore Portale del Dipendente;1630;2;591;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1098;Gestisci il gruppo Segreteria Dinamica;591;2;535;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1099;Gestisci il gruppo Segreteria Statica;591;2;593;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1123;Gestisci il gruppo VHR;599;2;604;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1124;Gestisci il gruppo Tributario;599;2;603;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1125;Gestisci il gruppo Direzione Generale Fisco;599;2;601;1;7;544;8;5974;NULL;NULL;codiceUnita=soloDirezioni;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1126;Gestisci il gruppo Amministratore Tributario;599;2;600;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1127;Gestisci il gruppo Tributario;600;2;603;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1128;Gestisci il gruppo VHR;600;2;604;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1129;Gestisci il gruppo Direzione Generale Fisco;600;2;601;1;7;544;8;5974;NULL;NULL;codiceUnita=soloDirezioni;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1130;"  Gestisci il gruppo Master di Struttura Sede";413;2;602;1;525;515;8;5974;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1131;Gestisci il gruppo Contabile DR;413;2;606;1;543;544;536;5003;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1132;Gestisci il gruppo UfficioVigilanza;422;2;607;1;7;544;8;5975;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1133;Gestisci il gruppo Ufficio Vigilanza Regionale;413;2;609;1;543;544;536;5983;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1134;Gestisci il gruppo UfficioVigilanzaRegionale;470;2;609;1;543;544;536;5983;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1135;Gestisci il gruppo Contabile DR;470;2;606;1;543;544;536;5003;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1136;Gestisci il gruppo Master di Struttura Sede;599;2;602;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1137;Gestisci il gruppo Master di Struttura 760;599;2;610;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1138;Gestisci il gruppo Tributario 760;599;2;611;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1139;Gestisci il gruppo Tributario 760;600;2;611;1;7;544;8;5974;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1142;Gestisci il gruppo MasterStruttura760;413;2;610;1;525;515;8;5974;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1143;Gestisci il gruppo FormAmmForm;615;2;616;1;7;544;8;5980;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1144;Gestisci il gruppo Operatore Centrale;616;2;618;1;7;544;8;5980;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1145;Gestisci il gruppo Utente Centrale;616;2;621;1;7;544;8;5980;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1146;Gestisci il gruppo Operatore Nazionale;616;2;619;1;7;544;8;5980;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1147;Gestisci il gruppo Utente Nazionale;616;2;622;1;7;544;8;5980;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1148;Gestisci il gruppo Formatore;616;2;617;1;7;544;8;5980;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1149;Gestisci Utente Regionale;413;2;623;1;525;544;536;5980;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1150;Gestisci il gruppo Utente Regionale;470;2;623;1;525;544;536;5980;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1151;Gestisci il gruppo Operatore Regionale;413;2;620;1;525;544;536;5980;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1152;Gestisci il gruppo Operatore Regionale;470;2;620;1;525;544;8;5980;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1153;Gestisci il gruppo Utente Amministrativo Regione;624;2;625;1;7;544;8;5981;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1154;Gestisci il gruppo Utente Amministrativo Sede;624;2;626;1;7;544;8;5981;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1155;Gestisci il gruppo Utente Direttore Centrale;624;2;627;1;7;544;8;5981;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1156;Gestisci il gruppo Utente Amministrativo Regione;413;2;625;1;7;544;8;5981;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1157;Gestisci il gruppo Utente Amministrativo Regione;470;2;625;1;7;544;8;5981;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1158;Gestisci il gruppo Amministratore Gestore SABS;632;2;630;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1159;Gestisci il gruppo AmministratoreGestoreValidatoreSABS;632;2;631;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1160;Gestisci il gruppo AssistenzaSABS;632;2;633;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1161;Gestisci il gruppo ContabileSABS;632;2;635;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1162;Gestisci il gruppo DirezioneCentraleSABS;632;2;636;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1163;Gestisci il gruppo DirezioneRegionaleSABS;632;2;637;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1164;Gestisci il gruppo DirezioneTerritorialeSABS;632;2;638;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1165;Gestisci il gruppo FornitoriSABS;632;2;639;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1166;Gestisci il gruppo GestoreAlboBeneficiariSABS;632;2;640;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1167;Gestisci il gruppo UtenteProvvidenzeSABS;632;2;641;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1168;Gestisci il gruppo UtentePubblicatoreAlboSABS;632;2;642;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1169;Gestisci il gruppo ConsultazioneSABS;632;2;634;1;7;544;8;5984;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1170;Gestisci il gruppo Utenti Amministrativi;385;2;570;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1171;Gestisci il gruppo Utenti Contabili;385;2;571;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1172;Gestisci il gruppo Utenti Amministrativi;569;2;570;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1173;Gestisci il gruppo Utenti Contabili;569;2;571;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1174;Gestisci il gruppo Esperto Amministrativo;569;2;564;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1175;Gestisci il gruppo Esperto Contabile;569;2;565;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1176;Gestisci il gruppo Tecnici Appllicativi Responsabili Inail;569;2;569;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1181;"Gestisci il gruppo Dirigenti Portale dipendente Dinamico ";591;2;648;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1182;Gestisci il gruppo Dirigenti Portale dipendente Statico;591;2;649;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1203;Gestisci il gruppo DirettoreCentralePom;677;2;672;1;7;544;8;6115;NULL;NULL;NULL;1;0;NULL;ConsoleIntranet;NULL;NULL
1204;Gestisci il gruppo GestoreDiproceduraPom;677;2;673;1;7;544;8;6115;NULL;NULL;NULL;1;0;NULL;ConsoleIntranet;NULL;NULL
1205;Gestisci il gruppo GestoreDiSedePom;385;2;674;1;3;544;4;6057;NULL;NULL;NULL;1;0;575;ConsoleIntranet;NULL;NULL
1206;Gestisci il gruppo HELPDESK;677;2;675;1;7;544;8;6115;NULL;NULL;NULL;1;0;NULL;ConsoleIntranet;NULL;NULL
1207;Gestisci il gruppo LettoreDiSedePom;385;2;676;1;3;544;4;6057;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1208;Gestisci il gruppo UserRegionale;413;2;679;1;3;544;4;5988;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1210;Gestisci il gruppo Validatori Modelli;422;2;681;1;7;544;8;5989;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1211;Gestisci il gruppo APCUtentiAmministrativi;470;2;570;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1212;Gestisci il gruppo APCUtentiAmministrativi;88;2;570;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1213;Gestisci il gruppo APCUtentiContabili;470;2;571;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1214;Gestisci il gruppo APCUtentiContabili;88;2;571;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1225;Gestisci il gruppo Utente Centro Servizi;564;2;687;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1226;Gestisci il gruppo Utente Centro Servizi;569;2;687;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1227;Gestisci il gruppo APCEspertoTributario;568;2;688;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1228;Gestisci il gruppo APCEspertoTributario;569;2;688;1;7;544;8;5967;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1229;Gestisci il gruppo RepDirAmministratori;689;2;689;1;7;544;8;5993;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1230;Gestisci il gruppo RepDirCertificatoriInail;689;2;690;1;7;544;8;5993;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1231;Gestisci il gruppo RepDirUtentiNonInail;689;2;691;1;7;544;8;5993;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1237;Gestisci il gruppo SuperVisore Statico;591;2;698;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1238;Gestisci il gruppo RNMPAMMINISTRATORE;699;2;699;1;7;544;8;5994;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1239;Gestisci il gruppo RNMPDIREZIONECENTRALE;699;2;700;1;7;544;8;5994;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1240;Gestisci il gruppo RNMPOPERATORE;699;2;701;1;7;544;8;5994;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1241;Gestisci il gruppo RNMPSUPERVISORE;699;2;702;1;7;544;8;5994;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1242;Gestisci il gruppo RNMPOPERATORE;385;2;701;1;543;544;536;5994;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1243;Gestisci il gruppo RNMPSUPERVISORE;385;2;702;1;543;544;536;5994;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1244;Gestisci il gruppo Responsabile Area/Processo Statica;591;2;704;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1245;Gestisci il gruppo SuperVisore Dinamico;591;2;697;1;7;544;8;5966;;;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1246;Gestisci il gruppo Responsabile Area/Processo Dinamica;591;2;703;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1247;Gestisci il gruppo Segreterie;423;2;705;1;529;507;8;5995;NULL;NULL;userName=username_coordinatore|codicePermessoAmm=amministrativi_coordinatore;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1248;Gestisci il gruppo Segreterie;706;2;705;1;7;507;8;5995;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1249;Gestisci il gruppo AmministratorePCT;425;2;706;1;7;544;8;5995;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1250;Gestisci il gruppo Amministratore;708;2;708;1;7;544;8;5996;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1251;Gestisci il gruppo DwUtente;708;2;709;1;7;544;8;5996;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1252;Gestisci il gruppo Vicario statico;591;2;711;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1253;Gestisci il gruppo Vicario dinamico;591;2;710;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1254;Gestisci il gruppo Responsabile Prevenzione Centrale;422;2;713;1;7;544;8;5997;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1255;Gestisci il gruppo Responsabile Prevenzione Sede;385;2;715;1;543;544;536;5997;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1256;Gestisci il gruppo ResponsabilePrevenzioneSede;88;2;715;1;543;544;536;5997;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1257;Gestisci il gruppo Responsabile Prevenzione Regionale;413;2;714;1;543;544;536;5997;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1258;Gestisci il gruppo Responsabile Prevenzione Regionale;470;2;714;1;543;544;536;5997;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1259;Gestisci il gruppo Segreteria Amministrativa Dinamica;591;2;716;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1260;Gestisci il gruppo Segreteria Economica Dinamica;591;2;718;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1261;Gestisci il gruppo Segreteria Amministrativa Statica;591;2;717;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1262;Gestisci il gruppo Segreteria Economica Statica;591;2;719;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1263;Gestisci il gruppo Responsabile Tipo B Dinamico;591;2;720;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1264;Gestisci il gruppo ResponsabileTipo C Dinamico;591;2;722;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A70001;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1265;Gestisci il gruppo ResponsabileTipo B Statico;591;2;721;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1266;Gestisci il gruppo ResponsabileTipo C Statico;591;2;723;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1267;Gestisci gli utenti di UnicoLavoro;725;2;724;1;7;544;8;6003;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1268;Gestisci il gruppo Utente Prestazioni;726;2;727;1;7;544;8;6004;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1269;Gestisci il gruppo FEDirezionale;728;2;729;1;7;544;8;6005;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1270;Gestisci il gruppo Utenti Contact Center;728;2;390;1;7;544;8;6005;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1271;Gestisci il gruppo FEPOLOFORMATIVO;728;2;730;1;7;544;8;6005;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1272;Gestisci il gruppo GestoreDiSedePom;88;2;674;1;3;544;4;6115;NULL;NULL;NULL;1;0;575;ConsoleIntranet;NULL;NULL
