Id;IdTipoAttributo;IdGruppo;Ordine;Nome;Descrizione;IdStoreProcedure;DataSource;DataMember;DataLen;DataFormat;necessario;RitornaDescrizione;PostBack;Discriminante;Principale;visualizzaValore;defaultValue;IdSPverificaAttributo;Regex;IsEsteso
360;1;465;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;1;1;0;1;0;NULL;NULL;NULL;NULL;NULL
361;1;466;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;1;1;0;1;0;NULL;NULL;NULL;NULL;NULL
362;1;467;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;1;1;0;1;0;NULL;NULL;NULL;NULL;NULL
363;1;468;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;1;1;0;1;0;NULL;NULL;NULL;NULL;NULL
364;3;470;2;codiceUnita;codice Unità;NULL;profiloUtente;codiceUnita;NULL;NULL;1;1;0;1;1;1;NULL;NULL;NULL;NULL
365;3;470;1;codiceRegione;codice Regione;NULL;profiloUtente;codiceRegione;NULL;NULL;1;1;0;1;0;NULL;NULL;NULL;NULL;NULL
368;1;474;0;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;1;0;0;1;0;0;NULL;NULL;NULL;NULL
369;1;475;0;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;1;0;0;1;0;0;NULL;NULL;NULL;NULL
370;1;477;0;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;1;1;0;1;0;0;NULL;NULL;NULL;NULL
371;4;480;0;PermessiCC;Permessi;520;NULL;NULL;NULL;NULL;1;0;0;1;0;0;1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|;NULL;NULL;NULL
374;1;486;1;codiceUnita;codice Unita;537;NULL;NULL;NULL;NULL;1;0;0;1;0;0;NULL;NULL;NULL;NULL
375;1;487;1;codiceUnita;codice Unita;537;NULL;NULL;NULL;NULL;1;1;0;1;0;0;NULL;NULL;NULL;NULL
376;1;488;1;codiceUnita;codice Unita;537;NULL;NULL;NULL;NULL;1;1;0;1;0;0;NULL;NULL;NULL;NULL
378;1;490;1;codiceUnita;Codice Unita;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
380;1;498;0;codiceUnita;codice Unità;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
381;1;501;0;codiceUnita;codice Unità;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
382;1;502;0;codiceUnita;Codice Unita;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
383;1;507;0;codiceUnita;codice Unità;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
384;1;509;0;codiceUnita;codice Unità;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
385;1;511;0;codiceUnita;codice Unità;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
386;1;500;0;codiceUnita;Codice Unita;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
387;6;512;1;Abilitazioni;Abilitazioni;542;;;0;;0;1;1;1;1;1;;-1;"                                                                                                                                                                                                                                                          ";0
388;1;514;0;codiceUnita;"codice Unità ";537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
389;1;516;0;codiceUnita;"codice Unità ";537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
390;1;518;0;codiceUnita;"codice Unità ";537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
391;1;519;0;codiceUnita;"codice Unità ";537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
392;1;520;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
395;2;527;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
396;2;528;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
397;1;529;2;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
398;2;530;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
399;2;533;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
400;2;534;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
401;1;535;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
402;2;536;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
403;1;540;1;CodiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
404;1;541;1;CodiceUnita;Codice Unità;537;;;0;;0;1;0;1;1;1;;-1;"                                                                                                                                                                                                                                                          ";0
405;1;543;1;CodiceUnita;Codice Unita;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
406;1;544;1;CodiceUnita;CodiceUnità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
407;1;545;1;CodiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
408;1;547;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
409;1;548;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
410;1;549;1;struttura;struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
411;1;550;1;struttura;struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
412;1;551;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
413;1;553;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
414;1;554;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
415;1;555;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
416;1;556;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
417;1;557;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
418;1;558;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
419;1;561;1;codiceUnita;Codice Unita;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
420;1;563;1;codiceAvvocatura;Avvocatura;526;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
421;1;563;2;SettoreAvvocatura;Settore;527;attributo;codiceAvvocatura;NULL;NULL;NULL;1;0;1;0;1;NULL;NULL;NULL;NULL
422;1;570;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
423;1;571;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
434;1;584;1;struttura;struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
435;1;585;1;struttura;struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
436;1;586;1;struttura;struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
437;1;587;1;struttura;struttura;548;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
438;2;592;1;codiceUnita;Codice Unità;542;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
439;1;593;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
445;1;602;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
447;3;606;1;codiceUnita;codice Unità;NULL;profiloUtente;codiceUnita;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
448;1;607;0;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
449;1;608;0;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
450;3;609;1;codiceRegione;codice Regione;NULL;profiloUtente;codiceRegione;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
451;3;609;2;codiceUnita;codice Unità;NULL;profiloUtente;codiceUnita;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
452;1;610;1;CodiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
453;1;601;1;codiceUnita;Codice Unita;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
456;1;617;1;codiceUnita;codice unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
457;1;618;1;codiceUnita;codice unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
458;1;620;1;codiceUnita;codice unità;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
459;1;621;1;codiceUnita;codice unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
460;1;623;1;codiceUnita;codice unità;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
461;1;625;0;codiceUnita;Codice Sede Regionale;518;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
462;1;626;1;codiceUnita;Codice Sede;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
463;1;627;1;codiceUnita;Codice Sede;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
464;1;630;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
465;1;631;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
466;1;635;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
467;1;636;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
468;1;637;1;codiceUnita;codice Unità;518;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
469;1;638;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
470;1;639;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
471;1;640;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
472;1;641;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
473;1;642;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
477;1;648;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
478;1;649;1;codiceUnita;Codice Unità;537;;;0;;0;1;1;1;1;1;;-1;"                                                                                                                                                                                                                                                          ";0
539;1;673;1;ApplicazionePOM;Applicazione;542;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
540;1;674;0;codiceUnita;Codice Unità;10;;;0;;0;1;0;1;1;1;;-1;"                                                                                                                                                                                                                                                          ";0
541;1;676;0;codiceUnita;Codice Unità;10;;;0;;0;1;0;1;1;1;;-1;"                                                                                                                                                                                                                                                          ";0
542;1;679;1;codiceUnita;codice Unità;542;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
546;1;687;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
547;1;689;1;TipoAmministratore;Tipo Amministratore;542;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
548;1;690;1;AreaFunzionale;Area Funzionale;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
549;1;690;2;TipoAccesso;Tipo Accesso;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
550;1;690;3;TipoUtente;Tipo Utente;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
551;1;691;1;AreaFunzionale;Area Funzionale;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
552;1;691;2;TipoAccesso;Tipo Accesso;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
553;1;691;3;TipoUtente;Tipo Utente;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
554;1;692;1;codiceUnita;Codice Unità;542;NULL;NULL;NULL;NULL;NULL;1;0;1;0;1;NULL;NULL;NULL;NULL
555;3;692;2;UnitaPrincipale;Unita Principale;-1;;;0;;0;0;0;1;0;0;;-1;"                                                                                                                                                                                                                                                          ";0
557;1;701;1;codiceUnita;Codice Sede;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
558;1;702;1;codiceUnita;Codice Sede;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
561;1;703;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
562;1;704;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
563;1;705;1;codiceAvvocatura;Codice Avvocatura;532;NULL;NULL;NULL;NULL;NULL;1;1;1;1;0;NULL;NULL;NULL;NULL
564;3;705;2;SettoreAvvocatura;Settore;NULL;profiloUtente;SettoreAvvocatura;NULL;NULL;NULL;1;1;1;0;0;NULL;NULL;NULL;NULL
565;1;707;1;codiceAvvocatura;Avvocatura;532;NULL;NULL;NULL;NULL;NULL;1;1;1;1;0;NULL;NULL;NULL;NULL
566;1;707;2;SettoreAvvocatura;Settore;527;NULL;NULL;NULL;NULL;NULL;1;1;1;1;0;NULL;NULL;NULL;NULL
567;1;706;1;SettoreAvvocatura;Settore;527;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
568;1;708;1;TipoAmministratore;Tipo Amministratore;542;NULL;NULL;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
569;1;709;1;AreaFunzionale;Area Funzionale;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
570;1;709;2;TipoAccesso;Tipo Accesso;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
571;1;709;3;TipoUtente;Tipo Utente;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
572;1;710;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;0;0;0;NULL;NULL;NULL;NULL
573;1;711;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
574;1;529;1;Struttura;Struttura;548;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;NULL;NULL;NULL;NULL
575;3;714;0;codiceUnita;Codice Unità;NULL;profiloUtente;codiceUnita;NULL;NULL;NULL;0;1;1;1;1;NULL;NULL;NULL;NULL
576;3;715;0;codiceUnita;Codice Unità;NULL;profiloUtente;codiceUnita;NULL;NULL;NULL;0;1;1;1;1;NULL;NULL;NULL;NULL
577;1;716;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
578;1;717;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
579;1;718;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
580;1;719;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
581;1;720;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
582;1;721;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
583;1;722;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
584;1;723;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
585;1;730;1;PoloFormativo;Polo Formativo;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;0;NULL;NULL;NULL;NULL
586;1;732;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
587;1;734;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
588;1;733;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
589;1;731;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
590;1;736;1;codiceUnita;codice Unità;518;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
591;1;737;1;codiceUnita;codice Unità;518;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
592;1;740;1;codiceUnita;codice Unità;518;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;0;NULL;NULL;NULL;NULL
593;1;742;1;codiceUnita;codice Unità;518;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
594;3;743;0;codiceUnita;Codice Unità;NULL;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
595;1;745;1;codiceUnita;codice Unità;518;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
596;3;746;0;codiceUnita;Codice Unità;NULL;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
597;1;747;1;codiceUnita;codice Unità;518;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
598;1;748;1;codiceUnita;codice Unità;518;profiloUtente;codiceUnita;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
599;1;749;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
600;1;751;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
601;1;750;1;codiceUnita;Codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
602;1;437;1;codiceUnita;Codice Unitò;522;NULL;NULL;NULL;NULL;NULL;1;0;1;1;1;NULL;NULL;NULL;NULL
603;1;763;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
604;1;764;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
605;1;759;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
606;1;760;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
607;1;761;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
608;1;762;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;1;0;NULL;NULL;NULL;NULL
609;1;766;1;Appid;Applicazione;11;NULL;NULL;NULL;NULL;NULL;0;0;1;1;1;NULL;NULL;NULL;NULL
610;1;766;1;FunzioniCPA;Funzioni CPA;542;NULL;NULL;NULL;NULL;NULL;0;0;1;0;1;NULL;NULL;NULL;NULL
611;1;767;1;FunzioniHD;Funzioni HelpDesk;542;NULL;NULL;NULL;NULL;NULL;1;1;1;0;1;NULL;NULL;NULL;NULL
612;1;768;1;Appid;Applicazione;11;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
613;1;768;1;FunzioniProcedurale;Funzioni Procedurale;542;;;0;;0;1;0;1;1;1;;-1;"                                                                                                                                                                                                                                                          ";0
614;1;769;1;FunzioniRedattori;Funzioni Redattori;542;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
619;1;770;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;1;1;1;1;NULL;NULL;NULL;NULL
620;1;780;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;0;1;NULL;NULL;NULL;NULL
621;1;776;1;codiceUnita;codice Unità;537;NULL;NULL;NULL;NULL;NULL;1;0;1;0;1;NULL;NULL;NULL;NULL
